CensusTract,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,ToxRelease,Traffic,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Education,LinguisticIsolation,Poverty,Unemployment,Asthma
1234,5535,0.035,8.038929382,0.144,540.09,55.12,110.9869309,1028.586112,10.6,0.01,4.0,0.0,3.9,5.9,9.9,3.7,14.14
1235,9433,0.033,7.15585294,0.05,642.22,16.19,0.008931367,755.5208484,66.5,0.675,4.0,2.0,4.6,1.8,6.9,4.2,35.08
1237,4707,0.034,7.977332769,0.042,785.84,37.71,430.804662,583.7356895,29.5,0.0,3.0,1.0,4.5,0.0,14.3,4.3,27.15
1238,3269,0.028,9.284094792,0.159,108.41,59.87,672.5969951,1813.727192,32.3,0.0,3.0,0.0,3.7,4.7,10.2,4.5,40.17
1239,4945,0.041,8.419321834,0.025,388.5,15.95,53.17716723,744.6295792,1.5,0.0,0.0,0.0,7.7,8.8,9.9,4.0,36.08
1241,4448,0.029,8.593922317,0.076,194.45,44.15,1015.147309,1734.244499,5.0,0.06,10.0,0.0,2.1,4.5,15.0,4.9,14.6
1242,3958,0.03,8.593889826,0.267,325.94,32.81,336.6763357,723.3069637,0.0,0.15,9.0,0.0,5.2,10.7,6.0,4.2,19.18
1243,4688,0.041,8.145119755,0.07,508.09,13.31,59.12943267,306.2225968,0.0,0.0,0.0,0.0,5.9,11.9,9.5,5.6,41.77
1244,3596,0.041,8.475223673,0.126,403.78,22.22,140.7073313,973.5584495,33.05,0.2,2.0,1.75,3.4,6.6,9.9,4.3,26.78
1245,6917,0.032,8.125644408,0.159,685.83,69.67,111.2454351,1462.967045,0.0,2.11,3.0,0.0,5.1,1.3,14.8,4.3,27.42
1246,4752,0.039,8.790273988,0.028,252.41,27.58,890.7466636,982.1497627,8.0,0.0,0.0,0.0,2.1,9.5,7.1,5.1,49.49
1247,4692,0.032,8.107710349,0.241,616.94,55.58,90.97389983,698.4608232,48.0,0.15,3.0,0.2,2.1,2.7,14.4,2.2,27.82
1248,7178,0.038,8.152808948,0.069,289.69,41.07,147.8373362,887.1470077,15.0,0.0,2.0,0.0,4.4,8.2,8.5,5.8,15.92
1249,6980,0.036,8.053095914,0.235,623.31,51.17,154.5379995,1328.944243,9.75,0.025,4.0,0.0,1.8,3.9,7.7,3.7,13.01
1251,3760,0.03,8.478104947,0.106,295.43,62.92,276.1790059,379.8447615,25.7,0.0,1.0,0.0,4.1,3.9,9.0,4.9,42.33
1252,2688,0.028,8.735282433,0.817,486.36,55.78,680.5826823,521.9490105,32.0,0.61,11.0,0.0,1.6,6.2,11.0,3.0,15.19
1253,2953,0.03,8.831076151,0.042,108.41,47.51,1622.586344,400.1634063,1.3,0.01,1.0,3.0,1.3,6.0,14.0,4.6,35.51
1254,5566,0.04,8.112129977,0.058,425.67,29.39,38.30536777,1175.423779,4.0,0.0,0.0,0.0,6.0,5.8,9.8,5.6,51.41
1255,6126,0.03,8.618119207,0.238,194.45,35.93,841.9296876,2869.19225,23.0,0.325,11.0,7.5,4.6,0.0,13.4,3.7,12.57
1256,3841,0.034,8.181223218,0.453,526.06,39.39,94.42283377,1293.124956,9.0,0.0,0.0,0.0,7.2,12.9,11.8,3.9,12.05
1257,2139,0.029,9.049984366,0.127,108.41,59.91,1172.350667,288.7259092,10.5,0.01,2.0,0.0,2.4,0.4,12.2,5.8,57.21
1258,4027,0.028,8.698837143,0.286,324.91,61.16,679.8580119,1092.975482,12.55,0.185,11.0,0.0,1.4,1.4,8.3,2.9,15.19
1259,3985,0.03,8.5696796,0.094,536.13,16.05,311.1396637,1483.080236,6.75,0.0,9.0,2.2,2.9,8.1,4.0,2.4,18.27
1260,3564,0.029,9.073840161,0.122,108.41,62.44,1114.763021,188.8821877,11.05,0.025,2.0,0.0,2.1,4.5,26.3,5.4,22.93
1262,5866,0.04,8.097773032,0.053,289.69,40.18,39.79716617,578.3043677,1.75,0.0,0.0,0.0,12.3,4.1,12.3,6.0,51.89
1263,4487,0.028,8.609120197,0.17,257.97,48.75,535.1369934,853.3130188,1.5,0.025,0.0,0.0,5.1,11.2,17.2,0.6,23.71
1264,4257,0.041,8.421847042,0.016,388.5,20.26,54.3760338,902.2671728,6.0,0.0,0.0,0.0,10.5,8.8,5.3,6.5,22.02
1265,7260,0.031,8.217815038,0.042,172.55,49.39,141.5376663,283.4236102,4.95,0.0,1.0,0.0,10.4,7.0,18.9,3.6,41.64
1266,4399,0.029,9.032993512,0.155,108.41,65.97,894.393331,440.2450392,15.75,0.06,1.0,0.0,0.0,0.5,45.4,4.3,20.48
1267,6594,0.033,7.443977072,0.224,154.66,39.92,0.007804667,778.9937653,26.0,0.0,4.0,0.0,6.9,2.1,26.1,5.5,29.58
1268,3633,0.039,8.223473245,0.081,652.64,20.43,210.6623332,3934.143254,45.3,0.65,2.0,0.0,1.6,3.0,7.5,3.2,15.76
1269,4010,0.041,8.437229969,0.062,403.78,17.93,144.7153345,648.892689,27.5,0.035,2.0,0.0,2.3,2.8,11.3,3.7,27.11
1270,9053,0.028,8.672886641,0.153,257.97,67.95,554.9553324,717.8748954,0.0,0.0,0.0,0.0,9.5,9.9,14.5,3.6,21.71
1271,3437,0.03,8.463780245,0.22,194.45,33.1,630.265981,1364.544244,2.75,0.0,11.0,1.1,3.2,2.9,19.8,2.1,14.69
1272,4894,0.03,8.100223484,0.173,384.48,53.11,92.3283971,748.114255,72.05,0.3,0.0,0.0,8.7,4.7,13.5,2.3,20.95
1273,5817,0.043,7.410332801,0.066,264.62,7.3,428.4723307,459.098474,0.2,0.0,4.0,0.0,3.0,1.0,6.5,2.4,77.03
1274,3344,0.034,6.543527124,0.133,393.67,21.03,0.031911,515.878661,3.2,0.0,2.0,0.0,9.9,1.2,18.8,3.9,41.01
1275,1254,0.03,8.951073702,0.089,108.41,55.65,1866.988322,639.5243138,3.75,0.0,2.0,0.0,2.5,8.1,13.2,5.8,40.33
1276,3746,0.028,8.568936646,0.367,257.97,49.7,541.4640096,858.0110516,8.5,0.635,0.0,0.0,3.6,2.4,17.0,1.9,34.92
1277,3439,0.032,8.146122661,0.462,704.96,23.81,92.8271001,868.8292885,14.5,1.85,3.0,0.0,1.0,5.1,14.6,1.2,9.7
1278,2481,0.032,7.984283053,0.298,633.79,63.13,142.2592672,2789.642996,13.0,2.495,0.0,3.85,1.1,0.9,6.8,3.4,28.1
1279,3937,0.039,8.201895757,0.063,390.17,12.91,97.05603283,1945.841884,10.0,0.0,0.0,0.0,3.9,15.8,9.0,6.9,20.98
1280,2245,0.032,8.045471495,0.139,424.03,51.68,87.3373642,486.1576171,22.75,0.7,3.0,0.5,0.1,0.0,9.8,2.2,28.03
1281,5940,0.038,8.803631434,0.032,252.41,25.01,899.8233438,1057.785667,0.0,0.0,1.0,0.0,2.2,2.9,12.8,6.1,30.99
1282,2959,0.028,8.692251301,1.037,257.97,49.71,614.8123474,1463.189718,19.15,0.975,10.0,0.0,1.3,1.3,10.4,3.4,24.04
1283,6094,0.038,8.672055097,0.017,286.18,36.69,752.2483317,991.6374529,2.0,0.1,1.0,0.0,2.0,5.7,9.3,8.6,27.13
1285,5769,0.039,8.446855472,0.042,255.8,24.45,100.229866,334.7746889,2.45,0.05,0.0,0.0,8.3,12.7,16.2,2.7,26.02
1286,7501,0.038,8.499170336,0.26,108.41,16.32,446.8096619,2042.774674,5.0,0.0,0.0,0.0,4.7,4.7,7.9,3.1,26.15
1287,4720,0.038,8.174025565,0.116,289.69,46.79,108.9926325,1035.245564,21.25,0.05,1.0,0.0,10.8,4.0,23.3,3.9,22.21
1288,7777,0.04,7.345519702,0.018,554.45,9.84,33.6593005,531.9093103,38.0,0.0,2.0,6.0,2.6,6.7,4.2,4.3,16.88
1289,4187,0.028,8.583084821,0.289,257.97,59.27,542.6380107,1014.795578,5.15,0.385,0.0,0.0,4.2,0.0,8.5,1.2,46.92
1291,3775,0.033,7.451158403,0.03,227.12,37.87,0.008351967,374.0916065,2.75,0.0,4.0,0.0,7.3,4.0,26.7,5.0,40.5
1292,2572,0.03,8.26766739,0.13,577.29,57.22,127.8290024,416.5329466,95.1,0.05,0.0,0.0,5.6,3.7,10.3,4.9,17.88
1293,5754,0.039,8.006089128,0.18,289.69,47.72,67.7602323,1021.764503,5.75,0.15,0.0,0.0,6.6,5.4,10.2,6.8,23.04
1294,4324,0.029,8.614178438,0.167,194.45,40.07,784.9736736,1500.566786,9.8,0.0,12.0,2.0,2.0,3.3,13.5,3.6,13.49
1295,3149,0.039,7.69869197,0.155,289.69,41.8,85.20506543,1861.177345,48.5,0.85,1.0,0.0,3.0,3.1,19.6,4.2,16.23
1297,5575,0.041,8.380741964,0.061,403.78,28.72,139.6296692,639.5950029,22.75,0.075,1.0,0.0,10.6,2.9,11.6,1.2,27.11
1299,3935,0.038,8.667109388,0.273,108.41,29.89,506.5916748,1891.213186,8.75,0.0,0.0,0.0,2.1,0.6,6.3,2.4,22.32
1300,2520,0.03,8.366076569,0.194,761.71,46.97,268.901001,1435.710292,15.95,0.0,2.0,0.0,2.0,4.6,6.9,2.0,32.14
1301,4996,0.035,8.139694665,0.39,426.1,20.98,90.6145325,1284.610625,25.3,0.2,4.0,0.0,1.9,3.9,8.8,3.6,18.18
1302,6681,0.028,8.587479788,0.138,257.97,67.5,557.8233337,1085.362512,0.0,0.0,0.0,0.0,10.0,14.5,14.7,3.2,23.78
1303,3888,0.028,8.521515042,0.248,257.97,57.95,521.2309875,368.7658853,3.35,0.025,0.0,0.0,1.3,0.0,7.9,4.1,46.92
1304,2866,0.039,8.44659354,0.058,289.69,39.73,87.1209666,1013.913914,28.75,0.5,1.0,0.5,4.5,5.6,17.2,2.4,23.22
1305,5404,0.031,8.080056213,0.084,643.92,54.96,88.1359329,512.6084718,30.0,0.0,0.0,0.0,7.3,3.1,13.3,5.3,33.06
1306,8190,0.034,6.844887952,0.01,874.5,26.96,0.008497133,470.9065864,9.0,0.0,5.0,2.0,3.2,1.7,10.7,4.7,32.64
1307,3715,0.03,8.593889826,0.035,325.94,26.63,347.7043304,728.7583955,0.0,0.0,9.0,0.2,2.3,8.1,9.4,4.3,19.18
1308,3364,0.029,8.465202344,0.144,194.45,46.03,1128.588003,4382.071747,0.9,0.0,12.0,0.5,0.1,1.2,10.0,2.1,34.58
1309,8109,0.036,7.78648165,0.069,543.65,26.06,1168.317647,1111.389349,3.5,0.1,9.0,0.0,3.0,11.3,7.9,4.6,8.55
1311,8145,0.03,8.461494648,0.027,587.28,7.23,316.3646698,736.9553129,0.0,0.0,9.0,2.2,1.5,6.7,7.6,4.6,14.34
1312,2941,0.039,8.398175609,0.007,463.77,11.36,615.5023397,208.047437,0.0,0.0,3.0,0.0,4.0,1.9,10.6,2.7,53.29
1313,4181,0.032,7.173928858,0.077,147.72,45.93,0.007446133,864.8324218,50.8,0.01,4.0,0.0,3.4,2.1,13.1,3.7,34.73
1314,4591,0.03,6.512892781,0.024,740.11,38.91,0.00179365,219.9136051,15.0,0.0,5.0,1.0,7.6,0.5,28.0,3.9,21.82
1315,4331,0.039,6.826727369,0.008,802.48,52.11,46.1919009,1656.504704,19.75,0.0,9.0,6.0,0.9,1.7,10.1,4.4,29.78
1316,7400,0.037,8.235147338,0.021,307.11,8.06,312.8003337,1703.376788,18.7,0.0,1.0,0.0,6.6,4.7,6.2,8.7,25.39
1317,3520,0.028,8.630051937,0.164,257.97,49.29,427.3800049,561.6222348,0.2,0.025,0.0,1.0,5.5,4.3,10.1,2.3,34.72
1318,5820,0.043,7.605855197,0.055,264.62,16.16,488.8776754,398.5248068,0.0,0.0,0.0,0.0,6.6,2.3,14.5,3.5,77.03
1319,6663,0.031,8.077413799,0.103,400.53,56.05,87.05470023,536.9983514,31.0,0.01,0.0,0.0,11.3,0.6,14.2,3.0,44.8
1320,2749,0.03,8.448162623,0.279,587.29,23.58,286.9646657,2276.202759,51.25,0.0,1.0,1.0,3.4,6.1,11.6,1.2,21.99
1321,4392,0.03,6.631714822,0.052,634.4,34.39,0.00259105,441.9531446,30.65,0.0,6.0,0.0,1.2,0.0,19.0,3.9,33.85
1322,3369,0.031,5.994869087,0.005,792.17,35.32,0.0011089,212.6255982,8.0,0.0,10.0,3.5,4.6,0.0,23.4,3.0,13.32
1323,5226,0.042,8.292484129,0.058,617.43,17.27,128.9769338,744.703404,25.0,0.02,4.0,9.75,2.9,3.9,9.2,1.8,25.08
1325,4339,0.04,7.96773025,0.006,502.18,28.65,72.32700093,315.6432069,0.0,0.0,0.0,0.0,12.9,16.9,16.0,3.7,30.77
1326,5435,0.028,8.616685211,0.258,257.97,51.72,475.0523376,338.0134811,7.75,0.5,0.0,0.0,4.1,2.2,14.1,5.9,30.42
1327,3232,0.038,8.256741204,0.127,408.17,14.78,93.99663287,2011.463008,15.0,0.0,0.0,0.0,6.8,6.5,2.7,4.8,21.01
1328,3849,0.029,9.207915832,0.235,108.41,44.41,771.1553345,560.2984072,22.8,0.2,0.0,2.0,2.6,2.0,7.0,8.1,17.13
1329,3134,0.035,8.042797054,0.147,567.03,60.58,112.3333308,1287.594262,2.5,0.05,5.0,0.0,4.9,3.9,8.1,2.2,18.96
1330,4342,0.038,8.227210843,0.122,289.69,61.57,117.6726659,1058.943558,2.5,0.01,1.0,0.0,3.6,9.9,18.8,2.8,20.68
1331,2454,0.029,9.026342124,0.196,108.41,61.38,1331.155355,255.583202,16.5,0.05,12.0,0.0,3.4,5.2,10.1,5.1,25.52
1332,2665,0.035,7.852113087,0.133,280.78,40.62,312.8463237,879.3816311,28.75,0.0,4.0,0.0,0.5,3.0,2.7,3.7,8.53
1333,2579,0.034,8.268726954,0.135,365.73,44.61,88.42503357,539.4349019,13.3,0.0,2.0,0.0,4.2,8.6,14.9,1.3,16.08
1334,7823,0.038,8.066948524,0.089,289.69,42.9,119.0219981,1234.89916,32.5,0.1,2.0,0.0,3.8,6.9,10.8,1.5,23.27
1335,4480,0.04,8.047037897,0.012,490.25,40.43,62.43883387,111.1647383,0.6,0.0,0.0,0.0,11.6,10.9,8.4,4.3,40.69
1336,7595,0.035,8.806077555,0.187,250.93,35.1,779.082662,1705.496199,9.65,0.075,1.0,0.0,1.2,3.0,8.6,4.3,21.04
1337,3939,0.032,8.170831243,0.186,365.73,38.85,98.48089853,510.0149433,10.0,0.1,3.0,0.0,3.8,2.8,16.0,3.8,8.4
1338,4446,0.043,8.379389937,0.111,463.84,28.05,108.2929687,479.8297805,0.0,0.0,2.0,0.0,4.4,1.9,7.1,5.1,31.1
1339,7255,0.039,8.189735619,0.141,289.69,53.42,63.80383427,759.0248769,1.0,0.1,0.0,0.0,6.0,6.4,12.0,2.4,25.58
1340,3506,0.033,8.153724224,0.161,365.73,54.22,95.86100007,625.6120415,57.3,0.135,2.0,0.0,0.9,4.7,7.9,4.0,9.56
1342,7318,0.041,8.123079192,0.023,520.03,16.57,54.5055008,405.1115557,3.0,0.0,0.0,0.0,10.7,10.9,8.3,2.9,26.77
1343,5909,0.029,8.261937576,0.06,719.94,40.57,244.3883311,707.0173138,14.9,0.0,10.0,0.0,3.8,5.7,6.0,4.9,21.75
1344,7865,0.041,8.521646366,0.013,369.27,15.34,422.5826721,688.9561356,0.0,0.0,0.0,0.0,2.2,10.3,16.2,5.3,22.74
1346,2840,0.036,9.582159025,0.028,394.03,19.41,634.1403401,264.1475428,0.0,0.0,0.0,0.0,1.3,0.0,6.8,3.4,48.15
1348,3191,0.04,7.925101697,0.121,289.69,19.97,36.68970107,748.0302703,0.0,0.0,1.0,0.0,2.2,8.4,7.3,5.5,18.02
1349,6690,0.038,7.672991132,0.06,289.69,37.02,132.6003342,970.0616578,30.0,0.0,2.0,0.0,4.2,12.4,11.1,6.2,10.49
1350,6416,0.029,8.13146381,0.038,242.94,41.71,210.1266683,1042.642683,0.0,0.0,1.0,0.2,4.9,0.7,9.6,3.2,53.97
1353,2123,0.035,9.05293192,0.017,394.03,25.11,621.1673279,129.8142529,0.0,0.0,0.0,0.0,5.3,0.5,6.3,3.4,48.15
1354,7719,0.036,8.722211783,0.233,108.76,48.18,664.0343221,2704.22504,23.25,0.15,1.0,0.0,1.7,0.6,7.2,3.7,20.85
1355,8663,0.042,7.817379185,0.042,640.29,8.49,68.20299913,2050.574274,56.0,0.6,3.0,8.0,3.9,6.5,4.2,2.3,19.59
1356,4672,0.036,8.02400443,0.197,610.96,47.52,311.5256653,1147.002042,0.0,0.0,4.0,0.0,3.6,6.1,6.6,4.3,12.22
1357,8177,0.042,7.713064167,0.023,409.89,12.49,41.77093253,384.0571579,0.0,0.0,1.0,0.0,7.6,7.5,7.0,5.3,26.37
1358,4675,0.028,8.592869137,0.179,257.97,42.13,482.9816691,693.0614301,0.7,0.0,0.0,0.0,2.5,4.1,14.7,0.3,19.44
1359,6203,0.033,8.764232542,0.085,108.41,52.57,724.0879924,1163.499034,27.75,0.0,2.0,0.0,3.3,1.1,11.0,1.8,16.2
1360,4318,0.031,8.783705781,0.023,108.41,21.44,1046.073303,280.1119167,0.0,0.0,2.0,0.0,6.1,5.2,9.2,8.0,47.55
1361,4454,0.032,8.087812198,0.183,642.01,55.21,94.61103313,641.4252686,49.0,0.1,3.0,0.0,0.9,2.1,7.4,2.1,22.82
1362,2855,0.031,8.108783051,0.051,664.37,65.62,89.0219981,476.9616357,30.0,0.0,0.0,0.0,2.8,1.9,10.3,3.2,42.36
1364,8828,0.041,8.040509212,0.029,405.76,5.64,40.7781334,1093.611496,0.5,0.0,3.0,2.0,4.7,5.3,3.5,5.7,22.0
1365,5948,0.029,8.60833696,0.081,350.71,31.98,1478.631633,740.9792529,24.0,0.0,12.0,1.3,0.4,0.8,11.4,3.9,19.4
1366,8542,0.039,8.600932065,0.012,252.41,21.65,797.753662,949.9048262,15.0,0.0,2.0,0.0,0.6,2.6,8.5,5.6,41.79
1367,7153,0.03,8.341632719,0.121,299.86,47.29,247.9619954,597.3781823,77.45,0.0,1.0,0.0,6.1,5.7,11.6,5.0,22.7
1368,5785,0.029,8.076992531,0.008,242.94,28.26,221.665329,1003.243356,0.0,0.0,3.0,2.0,5.6,6.8,9.8,2.9,33.84
1369,4761,0.04,8.010091833,0.039,289.69,28.79,50.7375323,570.7344936,2.5,0.1,1.0,0.0,6.4,8.4,18.7,3.9,18.11
1370,6570,0.034,8.619993051,0.064,203.34,6.0,190.4583283,471.3941075,0.2,0.0,1.0,0.0,3.8,3.3,9.2,3.9,57.45
1371,5880,0.038,8.390964367,0.149,484.24,8.31,398.5826721,4136.236149,14.05,0.05,0.0,0.0,4.2,3.8,4.7,3.1,21.89
1372,3137,0.031,7.761180877,0.029,826.85,40.57,98.54703013,529.2386203,0.0,0.0,3.0,0.0,3.7,1.3,13.3,2.6,17.12
1375,5100,0.034,8.746784709,0.146,108.44,44.41,786.9813232,1795.904742,20.75,0.0,2.0,0.0,2.6,1.6,5.7,5.9,24.94
1376,4561,0.035,8.003910477,0.096,311.79,47.14,155.343338,343.0293396,20.0,0.0,4.0,0.0,1.5,1.3,5.6,3.8,7.0
1377,6616,0.038,8.622550279,0.286,108.41,18.65,468.5680033,1729.908761,3.5,0.0,0.0,0.0,4.2,0.6,8.9,4.5,19.56
1378,5439,0.035,8.745494937,0.237,110.74,40.99,719.6793416,1383.030654,13.1,0.0,1.0,0.0,0.3,0.7,4.9,3.7,23.52
1379,6672,0.035,7.932141476,0.06,314.36,42.57,195.0703379,723.088813,25.0,0.05,5.0,0.0,1.3,4.5,5.7,3.3,8.3
1380,4268,0.028,8.521515042,0.24,257.97,46.36,518.5143331,518.0236283,2.7,0.12,0.0,0.0,0.4,1.7,5.7,2.7,19.77
1381,3533,0.03,8.301121136,0.079,624.27,26.93,267.1176707,1038.736629,0.0,0.0,1.0,0.0,3.0,5.1,6.7,3.0,32.22
1382,4974,0.033,8.178848498,0.094,620.21,49.97,97.6623001,469.0632597,1.0,0.2,3.0,0.0,0.5,3.7,4.7,5.8,11.04
1384,4324,0.028,9.430964922,0.142,108.41,60.56,691.0246786,1676.351188,20.0,0.0,3.0,0.0,0.9,1.1,4.1,0.8,39.19
1385,3828,0.028,8.518058376,0.192,257.97,59.99,519.302002,278.9256853,3.5,0.01,0.0,0.0,1.4,1.6,13.8,3.4,46.92
1386,5255,0.028,8.518058376,0.161,257.97,40.85,502.0909932,626.2429804,4.5,0.1,0.0,0.0,0.9,5.0,9.0,4.5,18.58
1387,3622,0.034,6.555555148,0.011,852.8,14.74,0.02144765,385.698409,0.0,0.1,4.0,0.0,4.7,0.8,6.8,7.5,28.95
1388,3430,0.03,8.325717291,0.096,750.41,31.85,259.1730092,768.3958733,0.0,0.0,2.0,0.0,4.6,4.0,7.3,2.6,24.92
1389,5203,0.028,8.531337606,0.248,257.97,52.69,507.8693339,533.8947246,5.8,0.085,0.0,0.0,2.2,3.0,10.6,3.8,24.45
1390,3616,0.032,7.586632526,0.031,147.72,36.05,0.0063369,753.3335123,7.75,0.0,4.0,0.0,3.7,0.8,7.0,2.0,56.97
1391,6303,0.04,8.485042545,0.353,403.78,13.76,150.3323339,1424.087908,2.25,0.0,2.0,0.0,2.9,4.9,4.5,5.0,27.11
1392,3321,0.028,8.583084821,0.291,257.97,53.79,558.0820109,947.9527812,8.0,0.555,0.0,0.0,1.9,2.1,13.8,2.9,36.07
1393,3743,0.04,8.624526559,0.215,108.41,42.25,414.2386678,1814.439075,0.75,0.0,0.0,0.0,6.4,2.0,5.3,4.5,28.13
1394,5641,0.028,8.532918353,0.195,257.97,63.05,480.7580058,1527.848202,1.0,0.0,0.0,0.0,2.9,4.2,10.7,3.8,26.51
1395,8585,0.04,8.51449724,0.013,289.68,11.77,677.2000122,732.6502006,7.5,0.0,2.0,0.7,1.6,1.7,9.0,3.7,35.64
1396,3351,0.044,8.559907543,0.089,463.84,10.1,120.9798966,486.6811017,11.1,10.05,0.0,0.0,4.4,0.0,4.1,2.6,31.1
1397,6994,0.039,7.376700849,0.088,581.92,36.73,89.67459867,1627.153731,51.0,0.6,3.0,0.0,1.8,1.4,6.3,4.5,15.14
1398,5492,0.043,8.208825273,0.002,513.01,11.0,318.9689992,436.4746259,1.5,0.0,7.0,0.0,2.9,1.9,13.0,7.6,16.32
1399,3356,0.041,8.143188441,0.054,280.16,14.96,40.45839947,719.0110107,0.0,0.0,0.0,0.5,7.8,10.4,7.4,4.9,26.91
1401,4951,0.037,8.783690031,0.067,253.97,35.09,749.7159831,912.0940918,1.1,0.1,1.0,6.0,2.9,6.7,10.3,3.2,21.21
1402,3246,0.04,8.037899411,0.033,407.0,31.97,36.15743383,540.6859701,0.0,0.0,0.0,0.0,7.8,3.2,5.8,4.5,50.4
1403,8016,0.039,8.265033842,0.08,289.69,42.34,70.06226857,727.3568922,5.0,0.1,0.0,0.0,2.4,5.5,10.2,1.6,27.98
1404,4812,0.034,7.728685195,0.091,711.72,28.71,328.424998,1136.292927,1.5,0.01,4.0,0.0,2.5,3.5,5.0,4.6,8.11
1405,2465,0.03,8.888690842,0.152,108.41,56.21,1531.473002,299.3598692,3.5,0.0,11.0,1.5,1.7,1.8,6.0,0.6,35.38
1406,4974,0.029,8.302956632,0.045,194.45,47.74,663.718984,817.3681758,14.0,0.0,10.0,3.0,2.5,0.7,8.5,3.6,14.08
1407,4026,0.028,8.735282433,0.498,257.97,63.93,645.9463196,753.1105524,16.3,0.46,11.0,0.0,1.1,0.9,9.6,1.3,15.13
1408,7774,0.03,7.76160518,0.018,391.96,37.31,122.2510656,180.9490882,2.6,0.0,1.0,0.0,1.6,2.3,13.3,3.0,35.98
1409,2718,0.03,8.845759139,0.174,196.3,36.86,606.3706665,548.6532057,5.6,0.0,0.0,0.0,6.0,1.2,9.6,5.2,46.16
1411,4431,0.037,8.112506117,0.094,289.69,53.1,214.8839976,412.8401759,0.0,0.0,1.0,0.0,5.4,11.8,4.3,3.7,16.88
1412,2025,0.028,9.298860476,0.591,108.41,62.21,850.7946778,716.822539,37.65,0.0,0.0,0.0,0.8,0.0,11.4,4.2,20.47
1413,4199,0.028,8.5944072,0.286,257.97,53.23,492.547994,394.0897156,5.5,0.125,0.0,0.0,3.1,1.5,8.3,6.3,24.43
1414,3016,0.029,9.083414338,0.256,108.41,57.92,850.8679808,752.6207468,33.8,0.0,0.0,0.0,0.4,2.3,8.7,3.0,31.66
1416,4315,0.028,8.609349559,0.294,257.97,61.65,502.3176676,1960.072442,0.2,0.0,0.0,0.0,4.0,9.6,11.5,3.5,20.44
1417,6070,0.03,8.905661106,0.125,195.72,43.71,684.9526571,340.2205783,0.0,0.0,1.0,1.0,0.8,0.0,1.1,2.4,35.22
1418,3107,0.035,8.088003994,0.625,550.97,51.05,96.8248342,1937.663649,1.0,0.05,5.0,0.0,1.4,2.0,10.8,3.5,14.77
1419,4309,0.028,8.616606721,0.315,257.97,49.5,454.75,507.854987,0.7,0.0,0.0,0.0,4.1,5.9,11.5,3.8,26.02
1421,2749,0.03,8.912586005,0.052,108.41,58.53,1375.415365,291.1017365,3.0,0.15,12.0,0.0,0.9,4.6,12.9,2.6,19.26
1423,7022,0.028,8.550366266,0.255,257.97,57.61,446.0953369,543.1834838,0.7,0.0,0.0,0.0,6.3,5.0,15.8,2.6,25.97
1424,7953,0.039,7.604221667,0.035,635.04,29.13,56.0986328,408.085798,55.3,0.6,2.0,6.0,3.0,1.1,4.6,3.8,19.56
1425,6868,0.033,7.591907005,0.015,778.5,38.45,107.9300334,714.8397381,24.0,0.15,5.0,2.0,3.0,2.2,6.7,3.9,9.6
1426,3407,0.038,8.692354029,0.033,253.64,18.66,803.6279906,959.9828483,0.0,0.0,1.0,0.0,3.8,7.8,3.8,3.0,27.13
1427,5326,0.039,8.306229697,0.044,289.69,45.61,68.62860107,747.4412327,8.5,0.0,0.0,0.0,6.5,3.2,8.2,4.6,28.58
1428,5872,0.04,7.93206679,0.094,289.69,18.96,43.04673257,782.6924286,1.8,0.0,4.0,0.0,1.9,3.0,5.7,5.5,17.94
1430,1923,0.034,8.159247263,0.202,385.4,53.03,87.69546507,942.3665318,31.0,0.05,0.0,0.0,2.2,7.8,8.0,1.6,16.37
1431,6085,0.037,7.768372463,0.037,599.25,18.97,494.2006632,345.3702858,13.75,0.01,8.0,0.25,0.9,11.2,6.7,5.0,9.22
1432,5658,0.037,8.088900664,0.136,289.69,29.99,185.9406637,1043.662172,3.75,0.0,2.0,0.0,2.7,7.2,5.5,2.7,10.29
1433,6466,0.03,8.337092355,0.075,196.03,42.65,271.5713348,604.3624471,7.5,0.0,1.0,0.2,3.8,3.3,9.2,2.4,25.29
1434,2630,0.028,8.698837143,0.316,257.97,61.98,657.8956706,895.8275308,15.7,0.47,11.0,0.0,1.8,1.0,7.4,1.5,15.36
1435,2809,0.038,8.5827528,0.308,108.41,5.14,429.185669,1996.102628,0.5,0.0,0.0,0.0,2.5,1.0,3.6,2.9,28.13
1436,5775,0.038,7.913397796,0.055,289.69,38.92,175.9466655,988.893035,30.0,0.0,2.0,0.0,1.2,10.2,13.2,5.5,11.49
1437,5931,0.038,8.404332483,0.089,218.0,6.5,416.4279988,2386.771394,2.0,0.0,0.0,0.0,5.0,7.5,4.9,2.9,26.9
1438,1816,0.03,6.824407856,0.001,480.21,52.04,80.67759833,119.1813141,10.0,0.0,7.0,2.0,11.1,0.0,18.2,0.8,12.9
1440,4616,0.035,8.703327583,0.128,296.95,39.83,1044.092997,381.3747443,0.0,0.0,1.0,0.0,3.3,0.6,6.6,2.9,39.62
1441,7110,0.032,8.787807356,0.072,108.41,37.62,849.6253256,909.6935484,0.0,0.0,8.0,0.0,2.5,3.0,3.2,3.2,14.24
1442,3351,0.033,7.189774553,0.021,574.87,11.86,3.2550134,325.1471264,3.75,0.0,4.0,0.0,1.7,0.0,5.1,2.5,35.3
